app_name,title,version,rating,review,vote_count
Google Maps - GPS Navigation,Survey,4.52,5.0,"I have been using this app for about two years now, and it’s never wrong. So l recommended to anyone who wants a great map.",0.0
Google Maps - GPS Navigation,Doesn’t work,4.52,1.0,Says it’s offline.,0.0
Google Maps - GPS Navigation,ل,4.52,1.0,سييييييييييييء جداااااااااا,0.0
Google Maps - GPS Navigation,Wow,4.52,5.0,Really cool,0.0
Google Maps - GPS Navigation,Amilioration,4.52,5.0,Pouvez-vous ajouter les << no truck >>  et les hauteurs  pour les camions merci.,0.0
Google Maps - GPS Navigation,The best,4.52,5.0,No other explanation is needed.,0.0
Google Maps - GPS Navigation, ,-1,2.5,.,0.0
Google Maps - GPS Navigation,Wildwood New Jersey.,4.52,5.0,"We used to go to Wildwood every year for a week,and we used to stay at a two storey motel across the street from the beach 
,it was close to the  boardwalk but far enough from it ,we loved walking on the boardwalk at night, having dinner then going for a walk.
Have not been for quite a while,and wonder how it has changed over the years.
Want to get away, so we thought of that place.
Thank you .",0.0
Google Maps - GPS Navigation,Tim Hortons locations?,4.52,3.0,"How do I get rid of this annoying tim hortons location thingy?
Loved Google Maps before that appeared.",0.0
Google Maps - GPS Navigation,Love all the improvement,4.52,5.0,"This app is like good vibe, every year it get better. Can wait to see AR on the app",0.0
Google Maps - GPS Navigation,Love it!,4.52,4.0,Only thing I’d request is that it could become more “trucker friendly”.  Trucking routes options.,0.0
Google Maps - GPS Navigation,Is it possible to take out where I've searched?,4.52,3.0,And where I've been? I don't want to rate every single thing.and the UI looks very messy with that option on. I'd like the option to write my own review on my own discretion.,0.0
Google Maps - GPS Navigation,Useless,4.52,1.0,Why all this update every two days. Please stop.  No need. No thanks. I will never update again. Always send me to the wrong place.,0.0
Google Maps - GPS Navigation,Map,4.51,4.0,Good way to use google map,1.0
Google Maps - GPS Navigation,Timeline no longer tracking?,4.51,1.0,"As of about 8-10 days ago, Timeline no longer tracks my travel. I used this feature to privately journal my stops during the day.  No changes on my end, and my device is set properly in the app. Tried uninstalling and reinstalling. Same outcome. Please fix.",0.0
Google Maps - GPS Navigation,Problème avec iPhone 8,4.51,1.0,"L’application n’a pas accès au micro. Ça dit marcher uniquement par Bluetooth mais elle n’émet que des sons sur les haut-parleurs de mon auto. Pourtant avec mes précédents modèles IPhone, elle marchait très bien. Peut-on résoudre ce problème svp? Je dois me contenter de l’application Plan du développeur Apple que je trouve moins interactive.",0.0
Google Maps - GPS Navigation,Outstanding Local Brewery,4.51,5.0,"If you’re in need for a refreshing cider on the weekend, this brewery has a bevy for you. 
While the cherry apple cider is a nice treat, the classic Hard Apple Cider is what sets these guys apart. True to it’s word, we would agree that “crisp and refreshing” deserves to be branded on their label!",0.0
Google Maps - GPS Navigation,Service,4.51,5.0,Caroline Thibodeau nous a offert un excellent service honnête et adapté à nos besoins.,0.0
Google Maps - GPS Navigation,Awsome thing,4.51,5.0,Its a great help,0.0
Google Maps - GPS Navigation,Takes a few minutes to locate my current location,4.51,1.0,The system takes a long time to locate my current location and put me on the right route.,0.0
Google Maps - GPS Navigation,Goooood,4.51,4.0,"It's a really good and very USEFUL for travelling or finding places, i hope it will have more improvements in map and smoother perfomance. Thank you",0.0
Google Maps - GPS Navigation,Woodstock Toyota,4.51,5.0,Received over the top customer service.  I purchased a used vehicle and was given excellent service from start to finish.  I would recommend this dealership.,0.0
Google Maps - GPS Navigation,Super,4.51,5.0,Works Great As I am A Truck Driver.,0.0
Google Maps - GPS Navigation,I need pictures,4.51,5.0,So what can you do for me and the other add pictures,0.0
Google Maps - GPS Navigation,Still prefer over apple maps,4.51,5.0,I Still use it,0.0
Google Maps - GPS Navigation,Idea/Suggestion,4.51,5.0,"Can you make it so that when you’re walking somewhere, you can listen to instructions online and off? I believe you can do that with a car, but not when you’re walking or taking transit. That way you don’t have to check your phone all the time and look lost. 

Thanks!",0.0
Google Maps - GPS Navigation,Google maps,4.51,5.0,Always been accurate for me,0.0
Google Maps - GPS Navigation,Youtube access from Google maps,4.51,3.0,"Very interesting that even if you un-install Youtube from your phone, your kids can still access Youtube from the help file in the Google maps help.  These kids are sneaky...",0.0
Google Maps - GPS Navigation,Very useful and up to date,4.51,4.0,"It's my go to app when I don't know how to get somewhere, and I love that there's a public transit option. But it would be nice if the road closures for construction and events were included since in Montreal it's a huge problem and the app sends me straight to roads that are closed. Maybe synchronize it with the 511 app? Just a thought.",0.0
Google Maps - GPS Navigation,GPS fails during route,4.51,1.0,"It’s been more and more frequent: the GPS fails and stops showing my current location on a route (awesome when you’re driving in a city you don’t know...not)

So frustrating. 

I just updated it and it’s still doing it all the time...",0.0
Google Maps - GPS Navigation,Constantly takes me on toll roads,4.51,1.0,"Honestly, not a huge fan of this app. I put my settings to no toll roads, yet it’s ALWAYS trying to take me on the 407, even if I pick the route with no toll, it’ll still change halfway through driving there. It’s ridiculous! If I choose a certain route it should keep me on the route! Not a fan. Wouldn’t recommend using if you live near toll roads that you don’t want to use said toll roads.",0.0
Google Maps - GPS Navigation,Car play,4.51,5.0,Possible d’avoir une version Car play,0.0
Google Maps - GPS Navigation,Great mapppsss,4.51,5.0,My favourite map to use and to locate places and stores.,0.0
Google Maps - GPS Navigation,Google Map,4.51,4.0,"Très bonne application mais pour longs trajets avec une roulotte il serait super pertinent de bonifier l’application mobile de :
KM max de la route où on se trouve en visuel sur la carte à l’écran 

Pouvoir entrer en paramètre les dimensions de la roulotte ou motorisé (hauteur, longueur et largeur) pour que l’itinéraire proposé en tienne compte (routes accessibles, hauteur de dégagement et postes d’essence RV friendly)

Vous pourriez appeler ça Google Roadtrip!

Je paierais volontiers pour une application comme ça !",0.0
Google Maps - GPS Navigation,STUPID USE OF SPACE.,4.51,1.0,"Invariably, American based apps use huge banners and take up all the space on the page with blank colour or useless info.  Like driving down an American highway.  When you ask for directions, you can’t see anything because it’s too small, because the idiots at google use up most of the screen with useless crap.  If you zoom in, it disappears.  If you. Diminish the left info screen, the route disappears.  Can Americans not learn the word FINESSE, BEAUTY, or ELEGANCE.  WHY does everything have to look like a MacDonalds hamburger wrapper.",1.0
Google Maps - GPS Navigation,Taj Grewal,4.51,5.0,Good map is very good but we’re truck driver in North America.. we also need a google truck route map.. thanks..,0.0
Google Maps - GPS Navigation,Worse,4.50,1.0,Worse thing ever....never shows bus timings correctly for some locations. I know it helps alot but still i would have lost my work because of being late.. rather i booked uber.,0.0
Google Maps - GPS Navigation,Camion,4.50,4.0,A quand une version pour poids lourds?,0.0
Google Maps - GPS Navigation,Tiers of Joy,4.50,5.0,"Delicious home made cake pops!! I would highly recommend, presentation was beautiful as well!",0.0
Google Maps - GPS Navigation,Review,4.50,4.0,It might not be perfect but it’s currently the best among all I’ve ever used.,0.0
Google Maps - GPS Navigation,Je capote,4.50,5.0,Super,0.0
Google Maps - GPS Navigation,Isn’t accurately sensing my location,4.50,2.0,For the last 4 months the map gets stuck on my original location not my actual location. This happens 2/4 times. I use this app daily so please help me,0.0
Google Maps - GPS Navigation,Thankful,4.50,5.0,"I am thankful for the rat lady guiding me through the city.
Thanks robot lady🐦",0.0
Google Maps - GPS Navigation,They rock,4.50,5.0,Try them they rock,0.0
Google Maps - GPS Navigation,Amazing,4.50,5.0,"I was hiking by the mountains and I wasn’t sure if I was taking the right way, when I found that google maps has the trails on!!! Thanks a lot
PS you might need to add parking location too :)",0.0
Google Maps - GPS Navigation,Planificateur,4.50,4.0,Aurait besoins d’un calculateur de trajet avec nos besoins ou l on veux passer versus un autre trajet,0.0
Google Maps - GPS Navigation,Apple Watch,4.50,3.0,Needs to support Apple Watch ! Otherwise would be a 5 star,0.0
Google Maps - GPS Navigation,I am so mad,4.50,3.0,"Google maps used to be amazing. Now it has literally put me in terrible situations multiple times. I drove from Florida back home to Montreal Canada and it could not follow me at all and was completely unreliable and had me stopped at gas stations to beg for help because I was lost. 
Yes I realize i should have written instructions too but this is a very long drive and I don’t understand why an app that was once so reliable ended up so terrible. 
And then today !! Here I am driving across another border, desperate to find a damn gas station cause I was literally about to run out. And this stupid app can’t locate me and find me the nearest gas station. Thanks for nothing google maps and thanks for all the stress and frustration.",0.0
Google Maps - GPS Navigation,bug,4.50,4.0,street view ne veut plus apparaitre quand je met ma position sur une route,0.0
Google Maps - GPS Navigation,Very helpful,4.50,5.0,Great for finding places,0.0
Google Maps - GPS Navigation,Zoom out on results,4.50,1.0,"Why only automatically zoom out for a Home Depot an hour away? Why not whole country? /s. I want local results

On iPad, fire the person the person that decides to cover 1/3 of the screen with search with no options to hide it.  This app should be call 2/3 Map",0.0
Google Maps - GPS Navigation,Gps is awful,4.50,2.0,"Got me lost about 5 times, the car dose not move as fast as you are and you can miss some turns, use your Apple maps 100x better.",0.0
Google Maps - GPS Navigation,Don’t wast you space,4.50,1.0,I wish I could upload pictures. You i’ve been an address and it takes you four blocks over. Type in an address and you’ll be on the right track and everything and all of a sudden the location puts you over somewhere in the US that I’m in Canada replied to me on a completely different road going the opposite way honestly don’t get this stupid app,0.0
Google Maps - GPS Navigation,Awesome,4.50,5.0,Awesome,0.0
Google Maps - GPS Navigation,It made me miss my bus more than once!!!,4.50,1.0,I really don’t understand why they display wrong info about bus schedules while other apps display more accurate info!!?,0.0
Google Maps - GPS Navigation,Sarnia’s FIRST Yoga and Pilates Studio,4.50,5.0,Northern Star Yoga & Pilates new studio on Mitton Street is a great step forward for our community. The space is bright and super inviting.  The instructors are top notch.  Try it...you’ll like it!!,0.0
Google Maps - GPS Navigation,Works great!,4.50,5.0,Use it frequently to plan bike routes.,0.0
Google Maps - GPS Navigation, ,-1,2.5,.,0.0
Google Maps - GPS Navigation,Speaking directions,4.50,1.0,Can’t find how to have the person speak to you to tell you where to turn I can follow the map but no one speaks,0.0
Google Maps - GPS Navigation,NAVDEEP TAKKAR,4.50,5.0,You guys are awesome!👍🏻,0.0
Google Maps - GPS Navigation,gps awesome,4.50,5.0,thanks 😄,0.0
Google Maps - GPS Navigation,From and to options,4.50,1.0,Maybe I’m missing something but I cannot find the from and to option for planning your destinations some of us like to plan ahead for trips and if you don’t have that option on the mobile app that’s seriously disappointing,0.0
Google Maps - GPS Navigation,Yay google,4.50,5.0,Works way better then the apple navigation system this one interacts and tells you when and where to turn,0.0
Google Maps - GPS Navigation,Centum Gold mortgages Inc,4.50,5.0,Excellent experience with them honest and fast service .,0.0
Google Maps - GPS Navigation,Nice,4.50,5.0,It’s nice,0.0
Google Maps - GPS Navigation,Crashes,4.50,1.0,Crashes new update,0.0
Google Maps - GPS Navigation,Never get to the destination,4.50,1.0,"Super confused road choice, trying to walk to my destination which should take no more than 4 mins( that’s what google tells me). Unfortunately with the help of google maps, it took me 30 MINS and didn’t even get close to the destination!!!!! Every time I see myself almost arrive at the destination on the map, i just instantly appear somewhere else on the map which drives me CRAZY!",0.0
Google Maps - GPS Navigation,Ajouter la vitesse,4.50,5.0,"Allo j’adore votre application j’aimerais vraiment savoir à quelle vitesse je roule et si possible la limite de vitesse de la route 

Il serai bien d’avoir une icône comme dans Waze 

Merci",0.0
Google Maps - GPS Navigation,Google map review,4.50,5.0,Would be lost with out it👍lol😊,0.0
Google Maps - GPS Navigation,Genia,4.50,5.0,Ne part jamais sa Google map,0.0
Google Maps - GPS Navigation,Lexus Kelowna Service,4.50,5.0,The service provided by Kelowna Lexus Department recently was excellent. I should say that I have always been pleased with the staff and their service.,0.0
Google Maps - GPS Navigation,Professional and efficient,4.50,5.0,Thank you lice squad! For giving great service and peace of mind.,0.0
Google Maps - GPS Navigation,Get moving indeed,4.50,3.0,Looking forward to a getting around icon that represents the future in urban transportation...not an SUV but a bicycle.,0.0
Google Maps - GPS Navigation,Issues,4.50,3.0,"Lately, Google maps hasn’t been able to track my location well. Location services IS turned on. New to the city and need my maps to get around. Hope this gets fixed soon!",0.0
Google Maps - GPS Navigation,Great App,4.50,4.0,Love this app. Would be nice to use in my truck for Apple Car Play! ⭐️⭐️⭐️⭐️⭐️,0.0
Google Maps - GPS Navigation,Problem with guidance voice,4.50,1.0,Hii somehow voice during the navigation is not working i have tried almost everything but its still the same  can someone help  please.,0.0
Google Maps - GPS Navigation,Trevi.com Blainville,4.49,4.0,"Bon service à l’achat ....suivi après vente pour installation, il y a un manque de coordination .",0.0
Google Maps - GPS Navigation,Good app,4.49,4.0,The best Google app so far,0.0
Google Maps - GPS Navigation,Heights of stupidity.,4.49,1.0,"The navigation is so bad now that its now unreliable to trust the directions blindfolded. It makes me take wring turns just to take a U- turn to return to the same street I was on before. 
It makes me take the highways even when the route is so short that the straight road that I am on would be faster to reach than making circles around the highways. The route options that have the slider to avoid highways gets reset every-time when a third party app opens google maps. They are my preferences. I want them that way regardless of what third party app wants. Focus on the basic stuff first that everybody uses not some new Gimmicks like the ‘New AI improved Maps’ 👎🏼 these is much more and I could go on. I drive with Uber and I use this a-lot. Even the passengers now feel these maps are no use.",0.0
Google Maps - GPS Navigation,Still lost,4.49,5.0,Not clear enough to follow,0.0
Google Maps - GPS Navigation,Why?,4.49,1.0,"I did a maps update and it messed everything up! Im a courier and google maps is my most used app. Now I don’t get rerouted when I miss a turn, get taken down back alleys and no north facing up automatically when I select the option. Thanks for f**king up my work.. switching to your competitor.",0.0
Google Maps - GPS Navigation,Excellent,4.49,4.0,Me and my sister use this all the time when we’re traveling it’s great but can get kind of confusing with all the metres and things but we get to our destination pretty quickly,0.0
Google Maps - GPS Navigation,Very Good App to use,4.49,5.0,Must use App,0.0
Google Maps - GPS Navigation,Maps,4.49,4.0,Yay maps,0.0
Google Maps - GPS Navigation,Not working,4.49,1.0,"Google map is not working with me since more than three months, when start searching for any location google map find it easily after that when click on start my car on google map doesn't move and keep stoping at the same starting location. Im using iPhone 6 withe latest software.
Please advise.

Still not working",0.0
Google Maps - GPS Navigation,No vibration with notifications,4.49,3.0,"Thanks for response, the sound is active and all notifications are enabled in the google maps’ settings, still the problems is not addressed...",0.0
Google Maps - GPS Navigation,No voice,4.49,1.0,There is no voice while i am using the app it just beep once and then no voice of directions,0.0
Google Maps - GPS Navigation,Traffic,4.49,5.0,Use it every morning to view traffic before I leave for work. Very helpful finding alternate routes.,0.0
Google Maps - GPS Navigation,Awesome,4.49,4.0,Would be great if posted speed can be displayed while driving,0.0
Google Maps - GPS Navigation,Comment imprimer,4.49,4.0,Comment imprimer notre trajet,0.0
Google Maps - GPS Navigation,Satellite image,4.49,1.0,I can’t find it!,0.0
Google Maps - GPS Navigation,The best way to get around,4.49,5.0,I love Google Maps. It never fails me. Can’t imagine a better navigation app. It is always accurate and gets me where I need to go with no hitches.,0.0
Google Maps - GPS Navigation,5 stars,4.49,5.0,I love using my google maps because it even has all gravel roads on it too so very useful!!,0.0
Google Maps - GPS Navigation,Solo Moda hair design,4.49,5.0,"Reena at Solo Moda Hair Design in Woodbridge is a great hair stylist.  She is friendly, skilled and a true professional.  She takes the time to listen so the client is satisfied and their wishes are met.  A real nice place...worth your while ...try it out !!!",0.0
Google Maps - GPS Navigation,Not accurate,4.49,1.0,.  Not sure it’s my phone settings or what but my location is rarely close to where I am.,0.0
Google Maps - GPS Navigation,Works good and all but got a problem,4.49,3.0,"I can read black text on a black box for bus routes. There is one bus route in Saskatoon that goes from Downtown Transit Terminal up to 51st that is a black route, since all the bus numbers are also black text I can’t read what the bus number is and the bus drivers can figure out what route it is and recommend a route that makes me walk 25 minutes and push being late for work instead of the one that gets me there 15 minutes early with a 5 minute walk",0.0
Google Maps - GPS Navigation,Save Offline Not Working,4.49,1.0,Offline maps don’t load anymore.,0.0
Google Maps - GPS Navigation,It pries too much,4.49,2.0,"The app used to be useful but now it wants into your life just to give you the information.
They keep making the app better for google and their advertisers and worse for the user.",0.0
Google Maps - GPS Navigation,Does not work on iPhone 6Splus,4.49,1.0,"Reading apple pages, lots of users are having the same issue: the arrow doesn’t move when you are asking for directions, rending this useless. This has been months. When will it be fixed?",0.0
Google Maps - GPS Navigation,Reviewing is bugged,4.49,2.0,“Know this place?” Questions constantly crash: still happens in v 4.49,0.0
Google Maps - GPS Navigation,Not working with VPN,4.49,2.0,Apple map works with vPn but not google map,0.0
Google Maps - GPS Navigation,A couple of things to improve,4.49,4.0,"Thanks to Google Map’s live traffic, it is a big help on my daily commute. However, I got frustrated when it comes to left turns and heavy traffic in residential area. 
During rush hour, it usually takes much longer to make a left turn than Google map predicted. Is it possible that Google map calculates the time based on through traffic only?
I also noticed the miscommunication in residential area. There was once a major highway shutdown. Hundreds of cars were directed to a residential area because Google map showed light traffic on that street. It turned out to be a dead slow parking lot!",0.0
Google Maps - GPS Navigation,Google maps you can trust eyes closed- just listen,4.49,5.0,Google maps are the best,0.0
Google Maps - GPS Navigation,Missing feature ‼️,4.49,4.0,"Great app, I like the offline feature. This helps for not using your cellular data! 

A added feature that I would like to be added is the speedometer/(recognizable)speed limit  option. 

Thanks Google",0.0
Google Maps - GPS Navigation,Bogue,4.49,1.0,"the voice for French Canada is not expressive, and it is of rather poor quality. on the other hand, it is not very pleasant.",0.0
Google Maps - GPS Navigation,No orientation in street view,4.49,3.0,"Google Maps street view in iOS iPad has no way to tell which way is north. Makes it almost useless.  Other than that, it’s great.",0.0
Google Maps - GPS Navigation,J’aimais Google Maps avant la dernière mise à jour,4.49,1.0,Depuis la dernière mise a jour de l’app Google map dans iOS incapable d’entendre les instructions de navigation via Bluetooth. Dommage je dois maintenant utiliser Apple maps,0.0
Google Maps - GPS Navigation,Apple car play support,4.49,4.0,Pls give us CarPlay support. It was really awesome to have it,0.0
Google Maps - GPS Navigation, ,-1,2.5,.,0.0
Google Maps - GPS Navigation,New updates,4.48,2.0,I hate the new updates it keeps crashing.,0.0
Google Maps - GPS Navigation,Not working properly,4.48,2.0,"Not sure what is going on with google maps but lately it’s been really lag. Taking forever to show where I am when using navigation to find job sites, etc. Therefore missing turns, driving around in circles and having to pullover so the above mentioned doesn’t keep happening. Very frustrating! I’ve never had this problem until recently. I have an iPhone 6, phone and app are updated so...??",0.0
Google Maps - GPS Navigation,Helpful,4.48,5.0,Enjoying google maps (= contributing by giving reviews as much as I can. Also helpful if you need to edit a previous review.,0.0
Google Maps - GPS Navigation,The North Star,4.48,5.0,"Google maps is the new yet always visible North Star. Today’s sextant with a voice. 
It is a kind friend willing to give sage advice about new places. Love it!
Cheers,
Paula",0.0
Google Maps - GPS Navigation,Review from Calgary Canada,4.48,5.0,"Great atmosphere, great service and very friendly. We were the first from Calgary Canada to visit and would recommend this place to any traveller! Loved it!",0.0
Google Maps - GPS Navigation,Great app,4.48,5.0,Does the job and then some,0.0
Google Maps - GPS Navigation,Google map,4.48,4.0,Je vous aime beaucoup car je peux savoir où je vais en auto et o ne peut pas se perdre merci 😂❤️❤️,0.0
Google Maps - GPS Navigation,Hot tub purchase,4.48,5.0,Freddy has been amazing as he helped us select the right hot tub. Looking forward to delivery. Freddy has made it a terrific experience!,0.0
Google Maps - GPS Navigation,Rendement exécrable,4.48,1.0,"Depuis un certain moment, il me fait passer par des chemins de terre et par des traces ridicules! Très déçue! Avant c’était mon fidèle compagnon maintenant, je le déteste.",0.0
Google Maps - GPS Navigation,"Google Maps, un outil merveilleux!",4.48,5.0,"Mes lieux enregistrés dans Google Maps facilitent la planification de mes voyages. Quand j’arrive dans une ville, je sais immédiatement où se trouvent les endroits qui m’intéressent. Le téléchargement de cartes hors connexion rendent suffisamment de détails, dont mes lieux épinglés, pour voyager, la plupart du temps, sans données, sans outil GPS. Tout ce qui manque à mon bonheur, c’est la possibilité de transférer mes lieux enregistrés (et pas seulement les lieux étoilés) à My Maps.",0.0
Google Maps - GPS Navigation,Super,4.48,5.0,"Très bon service à la clientèle 
Bel inventaire!",0.0
Google Maps - GPS Navigation,Great,4.48,5.0,Love the app,0.0
Google Maps - GPS Navigation,Google maps,4.48,5.0,"Perfect, have to use it daily... Thanks.",0.0
Google Maps - GPS Navigation,Google Maps Review,4.48,3.0,Rated the app based on infrequent use. Perhaps an average of 6 times a year.,0.0
Google Maps - GPS Navigation,Swearing while writing this,4.48,1.0,Please add a “no gravel road” filter on your navigation!,0.0
Google Maps - GPS Navigation,Love it,4.48,5.0,Love it and just the suggestion if you guys can add sped limits with map that will catch every one to google map,0.0
Google Maps - GPS Navigation,Amazing service second to none,4.48,5.0,My recent sale handled by Rachelle Layes of the Faris team was a most excellent experience her knowledge and service was bar none the best i have seen in the real estate industry my father a broker of record for many years in simcoe county would have been lucky to have such an agent on his team thank you so much and got you on speed dial for any real estate matters thanks again,0.0
Google Maps - GPS Navigation,Sunshine suburb,4.48,5.0,"Beautiful salon, great staff! Got my first pedicure here by Brooke and she is great! Loved the scrub and wax will highly recommend this family based business is a gem!",0.0
Google Maps - GPS Navigation,"Raw don, Quebec",4.48,5.0,"Can you please add to Google Maps or Google search one of the best places to go in the summertime in Rawdon, Quebec.
The name of the place is called Darwin Falls. You can dive off the cliffs or just swim around the deep part of the lake and watch other people diving. Also, great place for a pic-nic.or just to stop and rest. Lots of amenities close at hand. GREAT PLACE.",0.0
Google Maps - GPS Navigation,Opion,4.48,1.0,Just want directions immediately. No side bars.,0.0
Google Maps - GPS Navigation,De François,4.48,5.0,Très bonne application,0.0
Google Maps - GPS Navigation,Good,4.48,5.0,좋은지도,0.0
Google Maps - GPS Navigation,Bug,4.48,4.0,"Love the app, use it daily! But there’s an issue that started in the last month where it says it is offline after it hasn’t been used for a few hours, even though the phone is online (WiFi or on data) seamlessly. Tapping ‘retry’ doesn’t do anything.",0.0
Google Maps - GPS Navigation,Does nit work on my iPhone,4.48,1.0,"Had there been an update? Google maps used to work on my iPhone. Now it does not and has not for past week or so.
Was asked for more info. Well, I create my map with directions on my desktop computer, then I click on send to my phone, and I go to my phone and click on the link that I just received. It did not work. I would just get an error message saying it didn’t work. This happened to to three times over maybe a week to two weeks. Before I sent this review. However, I just tried it just a second ago and now it’s working again.",0.0
Google Maps - GPS Navigation,Buggy,4.48,2.0,This version is very buggy!,0.0
Google Maps - GPS Navigation,Excellent service,4.48,5.0,Merci pour le service chez trévi de Blainville avec une excellente promotion et très bon prix. Merci à notre vendeur Marc-André Sauvé qui nous a donné toutes les informations qu’ont voulaient avec le plus de détails précis afin de répondre à nos attentes :-) Les enfants vont être heureux d’avoir leur piscine cette été.,0.0
Google Maps - GPS Navigation,Où sont les prix de l'essence???,4.48,1.0,"L'application était superbe depuis un certain temps, mais avoir retiré l'indication des prix d'essences aux stations services était pas un bon choix. C'était une fonction inportante.",0.0
Google Maps - GPS Navigation,Awesome,4.48,5.0,I don’t know of any gps that gives you satellite view and street view I love google maps,0.0
Google Maps - GPS Navigation,What happened,4.48,1.0,Recent update my maps won’t calibrate but my apple maps is fine. This never happened before,0.0
Google Maps - GPS Navigation,What happened?,4.48,1.0,"The voice directions simply don’t work MOST of the time. I have to force quit the app in order to get them working. 

In the city, the app can’t keep track of my location. Missing turns, stuttering, re-routing when I don’t want to. 

I hate this app, but it used to be flawless. Worst of all, I might have to use Apple maps now 😢",0.0
Google Maps - GPS Navigation,Doesn’t Work,4.48,1.0,"Every time I put the address in my phone, no matter where I am it starts me at my home address. It speaks to me once and then it stops. I’ve tried deleting the app and reinstalling and it does the same thing.",0.0
Google Maps - GPS Navigation,Google Maps,4.48,5.0,"I’m not sure how I lived without this app. What a valuable travel tool! 
Cudos to Google  developers!",0.0
Google Maps - GPS Navigation,Pretty great,4.48,4.0,"One thing I think is long overdue is, when I search for food late at night it would really help if there was an “open filter” so I only see what’s open. Otherwise great",0.0
Google Maps - GPS Navigation,Navigation not working at all,4.48,1.0,"When I map a route it no longber gives me to option to start navigation, only to preview the route. Sometimes the navigation will work for a half a minute before the route disappears from the map. 

Please fix.",0.0
Google Maps - GPS Navigation,Awesome,4.48,5.0,I use it all the time.,0.0
Google Maps - GPS Navigation,Best information App,4.48,5.0,"This must be the best app for any kind of search. Restaurants, activities and places. Couldn't do without it. No competition so far.",0.0
Google Maps - GPS Navigation,Location services always on,4.48,2.0,Since the latest update the location services icon is always on 24/7. I finally traced it to google maps. So now there's no way of knowing if I accidentally left a gps app running by accident. It does it when the app is completely shut down. The only fix is to go to settings and restrict google maps location services access.,0.0
Google Maps - GPS Navigation,Ida phamacy,4.48,5.0,Being going to the location for over 30 years I never had less then 5 stars service thank you.,1.0
Google Maps - GPS Navigation,Review,4.48,5.0,Nice store and staff! Mattress is very comfortable!,0.0
Google Maps - GPS Navigation,Stick to what’s important.,4.48,2.0,"Everything google is doing with Maps is cool and fun but seriously lacking in what’s most important, DIRECTIONS!! 
Trying to get from A to B and freaking Waldo pops ha dumb head into the screen. No time for that crap. Thanks! 👍🏼

Also.. keep Map North Up always resets when you close the app. Really irritating. 
Apple Maps is starting to navigate better. Ah oh :/",0.0
Google Maps - GPS Navigation,Direction,4.48,3.0,Waze will tell you to go to the right and turn left but navigation will tell you to go north west. Am not good in geography. Please make it simple for us to use,0.0
Google Maps - GPS Navigation,Stop getting my data when not using it,4.48,2.0,"Accurate, easy to use.
But can Google stop getting my data when I'm not using it？Even I turn the GPS to open only while I use it, Google still getting my daily road data for every single seconds",0.0
Google Maps - GPS Navigation,Wrong,4.48,1.0,The gps for this app on iPhone X is horrible shows you wrong everywhere in Winnipeg,0.0
Google Maps - GPS Navigation,Doesn’t Configurate,4.48,1.0,"App has not been working, it won’t load up to date roads and locations and will bring you to the wrong location you needed to GPS. Not happy at all. Google Maps used to be the best, not anymore.",0.0
Google Maps - GPS Navigation,Inaccurate gas filling station info,4.48,2.0,"A lot of gas stations do NOT have diesel fuel for sale despite indicating so in Ottawa, Ontario, Canada",0.0
Google Maps - GPS Navigation,Google Maps is a Great App,4.48,5.0,"Google maps is a Great App if you’re in a Jam to get somewhere asap...  whether your taking the driving, taking the bus, or even walking ...  Wow....  👍😀😀 ! ! !",0.0
Google Maps - GPS Navigation,"I already have GPS, Garmin",4.48,2.0,"The more they update this app, the more disappointed I get. It’s as if they’re targeting this app for one specific purpose, to navigate your Point A to B commute on the go. News flash: People use GM for other purposes. It’s lacking features that the full website (desktop version) spoiled you with: No Street View - you can’t drag the yellow stick figure onto a map; Unable to edit a custom map and selecting map layers to view POI on your custom map does not work.",0.0
Google Maps - GPS Navigation,Bus times not accurate one bit,4.48,1.0,The bus time at such a joke they are always wrong and don’t even give you options to take,0.0
Google Maps - GPS Navigation,Super achat,4.48,5.0,Super cool je le recommande,0.0
Google Maps - GPS Navigation,Arrival time,4.48,3.0,I would really like the option of arrival time like the online version,0.0
Google Maps - GPS Navigation, ,-1,2.5,.,0.0
Google Maps - GPS Navigation,Truck routes,4.48,4.0,Love google maps but I’m a truck driver and could really use truck route options.,0.0
Google Maps - GPS Navigation,Street view still sucks,4.48,3.0,Google keeps adding bells and whistles but they should concentrate on improving functionality. Routing options are sometimes silly or not feasible and street view still has bugs. The on-time traffic reporting works well.,0.0
Google Maps - GPS Navigation,Traffic setting turns OFF every time,4.48,1.0,Why traffic setting turns OFF every time I open the app? Needs to turn it ON every single time I open this app. Please fix it admin. I want it same old way..,0.0
Google Maps - GPS Navigation,CarPlay,4.48,4.0,"Awesome app, but lacks CarPlay support!",0.0
Google Maps - GPS Navigation,La langue,4.48,1.0,Mon Ipad est en français alors google map traduit le nom des villes et des commerces. Dover en Floride devient Douvre. Pas mal stupide.,0.0
Google Maps - GPS Navigation,"Minor issues, otherwise the best!",4.47,4.0,"Hello Google, I’m experiencing an issue wih my Local Guide Image Views badge (Impact). It is not getting updated! Please help.

Everything else makes it the best map app ever.",0.0
